"customerID","Churn"
"3229-USWAR","No"
"2138-VFAPZ","No"
"6131-JLWZM","No"
"4785-QRJHC","Yes"
"0269-XFESX","No"
"1709-EJDOX","No"
"4316-XCSLJ","No"
"8610-WFCJF","Yes"
"0383-CLDDA","No"
"4905-JEFDW","Yes"
"2709-UQGNP","No"
"3549-ZTMNH","No"
"7881-INRLC","Yes"
"8033-ATFAS","No"
"0562-HKHML","No"
"8277-RVRSV","No"
"9943-VSZUV","No"
"6172-FECYY","Yes"
"7054-ENNGU","No"
"9402-CXWPL","No"
"1628-BIZYP","No"
"1965-AKTSX","Yes"
"5343-SGUBI","No"
"1976-AZZPJ","No"
"6156-UZDLF","No"
"3099-OONVS","No"
"9500-WBGRP","No"
"5183-KLYEM","No"
"5144-PQCDZ","No"
"6625-IUTTT","No"
"9355-NPPFS","No"
"0068-FIGTF","No"
"8035-PWSEV","No"
"2236-HILPA","No"
"1840-BIUOG","No"
"1356-MKYSK","No"
"6080-LNESI","No"
"1830-IPXVJ","No"
"5828-DWPIL","No"
"8398-TBIYD","No"
"0011-IGKFF","Yes"
"4192-GORJT","Yes"
"6496-SLWHQ","Yes"
"9912-GVSEQ","Yes"
"2931-FSOHN","No"
"9418-RUKPH","No"
"5383-MMTWC","Yes"
"9971-ZWPBF","No"
"9711-FJTBX","No"
"2908-ZTPNF","No"
"7240-ETPTR","Yes"
"2202-CUYXZ","Yes"
"5995-OIGLP","Yes"
"7951-QKZPL","Yes"
"1414-YADCW","No"
"6859-RKMZJ","No"
"2729-VNVAP","No"
"2049-BAFNW","No"
"3842-QTGDL","No"
"9782-LGXMC","No"
"5975-BAICR","No"
"4673-KKSLS","No"
"4853-OITSN","No"
"9800-OUIGR","No"
"1324-NLTJE","Yes"
"7094-MSZAO","No"
"6907-CQGPN","No"
"0780-XNZFN","No"
"0239-OXEXL","No"
"2675-IJRGJ","No"
"7049-GKVZY","No"
"8577-QSOCG","No"
"3721-CNZHX","No"
"0212-ISBBF","No"
"9185-TQCVP","Yes"
"3585-YNADK","No"
"5271-DBYSJ","No"
"1099-GODLO","No"
"5567-WSELE","Yes"
"1472-TNCWL","No"
"0687-ZVTHB","Yes"
"2080-GKCWQ","No"
"9661-ACXBS","Yes"
"2193-SFWQW","No"
"5656-JAMLX","No"
"3462-BJQQA","No"
"0442-TDYUO","No"
"6733-LRIZX","No"
"9503-XJUME","No"
"3779-OSWCF","No"
"6736-DHUQI","No"
"3915-ODIYG","No"
"4451-RWASJ","No"
"6646-VRFOL","Yes"
"3460-TJBWI","No"
"5685-IIXLY","Yes"
"5671-UUNXD","No"
"4250-ZBWLV","Yes"
"8859-DZTGQ","No"
"0020-JDNXP","No"
"3752-CQSJI","No"
"5025-GOOKI","No"
"5095-AESKG","Yes"
"4770-QAZXN","No"
"4896-CPRPF","No"
"1871-MOWRM","Yes"
"2027-OAQQC","Yes"
"0282-NVSJS","No"
"9090-SGQXL","Yes"
"7353-YOWFP","No"
"9835-ZIITK","Yes"
"8008-ESFLK","No"
"7537-CBQUZ","No"
"1555-DJEQW","Yes"
"5649-TJHOV","Yes"
"0519-XUZJU","Yes"
"6338-AVWCY","Yes"
"1689-YQBYY","No"
"2959-FENLU","No"
"0708-LGSMF","No"
"7634-HLQJR","No"
"4079-ULGFR","No"
"2516-XSJKX","No"
"0057-QBUQH","No"
"6599-SFQVE","No"
"4003-FUSHP","No"
"0356-ERHVT","No"
"7325-ENZFI","No"
"4884-ZTHVF","No"
"0613-WUXUM","No"
"4458-KVRBJ","No"
"5349-IECLD","Yes"
"3945-GFWQL","Yes"
"8097-OMULG","No"
"0401-WDBXM","No"
"3387-PLKUI","No"
"5081-NWSUP","No"
"8085-MSNLK","No"
"9691-HKOVS","No"
"9881-VCZEP","No"
"9526-BIHHD","Yes"
"8757-TFHHJ","No"
"1468-DEFNC","No"
"9625-QNLUX","No"
"3097-NQYSN","Yes"
"4024-CSNBY","No"
"7110-BDTWG","No"
"7493-GVFIO","No"
"0690-SRQID","No"
"9605-WGJVW","No"
"9114-DPSIA","No"
"4700-UBQMV","No"
"7711-GQBZC","No"
"3565-UNOCC","Yes"
"9795-NREXC","No"
"9249-FXSCK","Yes"
"5493-SDRDQ","Yes"
"6286-SUUWT","No"
"4819-HJPIW","No"
"8654-DHAOW","No"
"5438-QMDDL","No"
"9812-GHVRI","No"
"5553-AOINX","No"
"1228-ZLNBX","No"
"4226-KKDON","No"
"7445-WMRBW","No"
"3308-DGHKL","No"
"0080-EMYVY","No"
"6218-KNUBD","No"
"7337-CINUD","No"
"0623-EJQEG","No"
"0871-URUWO","Yes"
"9190-MFJLN","Yes"
"3317-VLGQT","No"
"5614-DNZCE","No"
"1095-JUDTC","Yes"
"9638-JIQYA","No"
"3726-TBHQT","No"
"3190-ITQXP","No"
"0870-VEMYL","Yes"
"3039-MJSLN","No"
"5385-SUIRI","Yes"
"3982-XWFZQ","Yes"
"5774-QPLTF","No"
"5010-IPEAQ","No"
"4009-ALQFH","Yes"
"6383-ZTSIW","No"
"8990-YOZLV","No"
"3069-SSVSN","No"
"4903-UYAVB","Yes"
"6776-TLWOI","Yes"
"3845-FXCYS","No"
"5857-XRECV","No"
"0725-CXOTM","No"
"9000-PLFUZ","No"
"7779-ORAEL","No"
"0644-OQMDK","No"
"4077-CROMM","Yes"
"3154-CFSZG","No"
"2868-MZAGQ","Yes"
"4847-QNOKA","Yes"
"2220-IAHLS","No"
"1658-XUHBX","No"
"6379-RXJRQ","Yes"
"2378-HTWFW","No"
"8650-RHRKE","Yes"
"4377-VDHYI","No"
"0475-RIJEP","Yes"
"1260-TTRXI","Yes"
"3719-TDVQB","No"
"6328-ZPBGN","Yes"
"2925-VDZHY","No"
"3413-CSSTH","No"
"8033-VCZGH","No"
"4789-KWMXN","Yes"
"0224-NIJLP","No"
"2867-UIMSS","Yes"
"5716-LIBJC","No"
"2868-LLSKM","No"
"8111-RKSPX","Yes"
"1585-MQSSU","Yes"
"2856-NNASM","Yes"
"7328-ZJAJO","No"
"8559-CIZFV","Yes"
"1090-PYKCI","No"
"3058-WQDRE","No"
"7547-EKNFS","Yes"
"2279-AXJJK","No"
"6769-DYBQN","Yes"
"0909-SELIE","No"
"3417-TSCIC","No"
"4439-JMPMT","Yes"
"6725-TPKJO","No"
"2446-BEGGB","Yes"
"7162-WPHPM","No"
"8821-KVZKQ","No"
"1496-GGSUK","Yes"
"6434-TTGJP","No"
"0042-JVWOJ","No"
"0130-SXOUN","No"
"2575-GFSOE","Yes"
"2330-PQGDQ","No"
"1452-UZOSF","No"
"2097-YVPKN","No"
"8597-CTXVJ","No"
"9962-BFPDU","No"
"3296-SILRA","Yes"
"5180-UCIIQ","Yes"
"7153-OANIO","Yes"
"5188-HGMLP","No"
"0665-XHDJU","No"
"8265-HKSOW","No"
"3544-FBCAS","No"
"5331-RGMTT","No"
"7054-DMVAS","No"
"3428-MMGUB","No"
"6549-BTYPG","No"
"7823-JSOAG","No"
"3705-RHRFR","No"
"9374-YOLBJ","No"
"9074-KGVOX","No"
"6128-DAFVY","No"
"9933-QRGTX","No"
"4476-OSWTN","No"
"2661-GKBTK","No"
"7268-WNTCP","No"
"0824-VWDPO","No"
"8409-WQJUX","No"
"2578-JQPHZ","No"
"3278-FSIXX","No"
"9746-UGFAC","No"
"0625-AFOHS","No"
"6726-WEXXK","No"
"4636-OLWOE","No"
"4685-ERGHK","No"
"5003-OKNNK","No"
"4195-SMMNX","Yes"
"7208-PSIHR","No"
"0489-WMEMG","No"
"7435-ZNUYY","No"
"6956-SMUCM","Yes"
"2812-ENYMO","No"
"2717-HVIZY","No"
"3223-WZWJM","Yes"
"3422-GALYP","No"
"9053-JZFKV","Yes"
"2890-WFBHU","No"
"0327-WFZSY","No"
"7977-HXJKU","No"
"7033-CLAMM","No"
"4023-RTIQM","No"
"0864-FVJNJ","No"
"3967-VQOGC","No"
"7872-RDDLZ","No"
"9250-WYPLL","Yes"
"6308-CQRBU","No"
"2754-XBHTB","Yes"
"1597-LHYNC","Yes"
"3043-SUDUA","No"
"5442-BHQNG","No"
"2169-RRLFW","No"
"7055-VKGDA","Yes"
"0754-UKWQP","Yes"
"8873-GLDMH","No"
"5696-JVVQY","No"
"8946-BFWSG","No"
"7493-TPUWZ","Yes"
"8904-OPDCK","No"
"8845-LWKGE","No"
"8752-STIVR","Yes"
"0691-NIKRI","No"
"5022-JNQEQ","No"
"4558-FANTW","Yes"
"3736-BLEPA","No"
"4701-LKOZD","No"
"6603-QWSPR","No"
"9921-QFQUL","No"
"4378-MYPGO","No"
"8651-ENBZX","Yes"
"7798-JVXYM","No"
"7623-TRNQN","Yes"
"3323-CPBWR","No"
"9330-IJWIO","Yes"
"3384-CTMSF","No"
"6048-QBXKL","No"
"7718-RXDGG","No"
"1025-FALIX","No"
"1842-EZJMK","Yes"
"2347-WKKAE","No"
"8735-DCXNF","No"
"3214-IYUUQ","No"
"1936-UAFEH","No"
"3587-PMCOY","No"
"7148-XZPHA","No"
"6856-RAURS","No"
"9717-IOAAF","No"
"8884-ADFVN","Yes"
"0848-SOMKO","No"
"2720-WGKHP","Yes"
"6734-FQAJX","No"
"2869-ADAWR","Yes"
"1535-VTJOQ","No"
"6368-TZZDT","No"
"1293-BSEUN","No"
"9894-EZEWG","Yes"
"1302-TPUBN","No"
"0637-UBJRP","Yes"
"0940-OUQEC","Yes"
"2378-VTKDH","No"
"0927-CNGRH","No"
"8608-OZTLB","No"
"2335-GSODA","No"
"1952-DVVSW","No"
"6656-GULJQ","No"
"9853-JFZDU","No"
"3777-XROBG","No"
"6994-FGRHH","No"
"4000-VGMQP","No"
"3999-WRNGR","No"
"3466-RITXD","No"
"3058-HJCUY","Yes"
"7994-XIRTR","No"
"3259-FDWOY","Yes"
"2101-RANCD","No"
"7921-BEPCI","No"
"0807-ZABDG","Yes"
"8510-TMWYB","No"
"1428-IEDPR","No"
"5298-GSTLM","No"
"4450-YOOHP","No"
"6728-CZFEI","No"
"5748-RNCJT","Yes"
"5119-NZPTV","No"
"7739-LAXOG","Yes"
"3472-QPRCH","No"
"8224-UAXBZ","No"
"9610-WCESF","No"
"9776-CLUJA","Yes"
"2486-WYVVE","No"
"1422-DGUBX","No"
"8668-KNZTI","No"
"0480-KYJVA","No"
"9746-YKGXB","No"
"6000-UKLWI","No"
"2079-FBMZK","Yes"
"2096-XOTMO","No"
"8221-EQDGL","No"
"2346-LOCWC","No"
"6608-QQLVK","Yes"
"0298-XACET","No"
"3551-HUAZH","Yes"
"2809-ZMYOQ","No"
"5084-OOVCJ","No"
"0254-WWRKD","No"
"7727-SHVZV","No"
"5339-PXDVH","No"
"2205-LPVGL","No"
"7601-WFVZV","No"
"4609-KNNWG","No"
"4868-AADLV","No"
"2669-QVCRG","No"
"2478-EEWWM","No"
"2233-TXSIU","No"
"9644-UMGQA","No"
"8761-NSOBC","Yes"
"8413-VONUO","Yes"
"0872-CASZJ","No"
"4726-DLWQN","No"
"8164-OCKUJ","No"
"3094-JOJAI","No"
"9494-MRNYX","No"
"2599-CZABP","No"
"7945-PRBVF","No"
"4544-RXFMG","No"
"0859-YGKFW","No"
"1150-FTQGN","No"
"9223-UCPVT","Yes"
"7196-LIWRH","No"
"5448-VWNAM","No"
"1177-XZBJL","No"
"3518-FSTWG","No"
"4351-QLCSU","Yes"
"0939-EREMR","No"
"9389-ACWBI","No"
"3644-QXEHN","No"
"2911-IJORQ","No"
"5921-NGYRH","No"
"5998-DZLYR","No"
"0488-GSLFR","Yes"
"9318-NKNFC","Yes"
"3985-HOYPM","No"
"9728-FTTVZ","Yes"
"9548-LERKT","No"
"6576-FBXOJ","No"
"4310-KEDTB","No"
"7254-IQWOZ","Yes"
"4062-HBMOS","No"
"0742-NXBGR","Yes"
"2676-ISHSF","No"
"9236-NDUCW","No"
"4753-PADAS","No"
"6103-QCKFX","No"
"7781-EWARA","No"
"6110-OHIHY","Yes"
"7018-FPXHH","No"
"5889-LFOLL","Yes"
"5708-EVONK","Yes"
"8708-XPXHZ","Yes"
"0616-ATFGB","Yes"
"0572-ZJKLT","No"
"1353-LJWEM","No"
"1794-SWWKL","No"
"6166-YIPFO","No"
"1963-SVUCV","Yes"
"4184-VODJZ","No"
"0220-EBGCE","Yes"
"1092-WPIVQ","No"
"7233-IOQNP","No"
"2834-JKOOW","No"
"4957-SREEC","No"
"7235-NXZCP","Yes"
"0230-UBYPQ","No"
"4923-ADWXJ","No"
"1104-TNLZA","No"
"0520-FDVVT","Yes"
"3439-GVUSX","No"
"5949-HGVJL","No"
"5203-XEHAX","No"
"1635-HDGFT","No"
"3315-TOTBP","Yes"
"8050-XGRVL","No"
"6661-HBGWL","Yes"
"1518-VOWAV","Yes"
"3908-MKIMJ","No"
"5012-YSPJJ","No"
"5909-ECHUI","Yes"
"1309-BXVOQ","Yes"
"9317-WZPGV","Yes"
"4891-NLUBA","No"
"8969-PRHFK","No"
"0661-KQHNK","No"
"8709-KRDVL","No"
"4488-PSYCG","Yes"
"1427-VERSM","No"
"9801-NOSHQ","No"
"6339-YPSAH","No"
"1548-FEHVL","No"
"3795-CAWEX","No"
"5647-URDKA","No"
"9626-WEQRM","No"
"2188-SXWVT","No"
"1094-BKOSX","No"
"6969-MVBAI","No"
"2978-XXSOG","No"
"2342-CKIAO","No"
"6953-PBDIN","No"
"3898-BSJYF","No"
"2453-SAFNS","No"
"9558-IHEZX","No"
"6340-DACFT","No"
"6813-GZQCG","No"
"7426-GSWPO","No"
"3118-UHVVQ","No"
"5832-XKAES","Yes"
"3205-MXZRA","No"
"4701-AHWMW","Yes"
"8317-BVKSO","No"
"5702-KVQRD","No"
"0083-PIVIK","No"
"6169-PGNCD","No"
"0023-XUOPT","Yes"
"4592-IWTJI","Yes"
"4657-FWVFY","No"
"2257-BOVXD","No"
"7729-JTEEC","No"
"6518-LGAOV","Yes"
"7242-QZLXF","Yes"
"4576-CSAJH","Yes"
"1000-AJSLD","Yes"
"9696-RMYBA","No"
"8690-UPCZI","No"
"1062-LHZOD","Yes"
"4086-WITJG","No"
"9600-NAXZN","Yes"
"8822-KNBHV","No"
"8404-FYDIB","No"
"6457-USBER","Yes"
"6762-NSODU","No"
"4662-EKDPQ","Yes"
"9248-OJYKK","Yes"
"9888-ZCUMM","No"
"3398-FSHON","Yes"
"6437-UDQJM","No"
"2108-GLPQB","No"
"4415-IJZTP","Yes"
"3468-DRVQJ","No"
"1122-YJBCS","No"
"4990-ALDGW","No"
"4816-OKWNX","No"
"3315-IKYZQ","No"
"2810-FTLEM","Yes"
"4747-LCAQL","No"
"0898-XCGTF","No"
"8006-PYCSW","No"
"2164-SOQXL","No"
"4020-KIUDI","No"
"2038-YSEZE","No"
"0827-ITJPH","No"
"4779-ZGICK","No"
"0818-OCPZO","Yes"
"3967-KXAPS","No"
"1447-GIQMR","Yes"
"3704-IEAXF","No"
"0674-EYYZV","No"
"1395-OFUWC","No"
"0822-QGCXA","No"
"0872-NXJYS","Yes"
"3588-WSTTJ","No"
"6258-NGCNG","No"
"4186-ZBUEW","No"
"5274-XHAKY","No"
"3978-YNKDD","No"
"4940-KHCWD","No"
"1389-CXMLU","Yes"
"9589-ABEPT","No"
"9388-ZEYVT","No"
"0305-SQECB","No"
"7605-SNLQG","No"
"5561-NWEVX","Yes"
"8561-NMTBD","No"
"8292-FRFZQ","No"
"8591-NXRCV","No"
"4526-RMTLL","No"
"6253-GNHWH","No"
"4566-NECEV","No"
"8080-POTJR","No"
"6906-MPARY","No"
"3662-FXJFO","No"
"8107-RZLNV","No"
"2027-CWDNU","No"
"9912-OMZDS","No"
"3733-ZEECP","No"
"2452-MRMZF","No"
"2272-QAGFO","Yes"
"4342-HFXWS","No"
"3545-CNWRG","No"
"1785-BPHTP","No"
"4989-LIXVT","No"
"1173-XZPYF","No"
"3768-NLUBH","Yes"
"8676-TRMJS","Yes"
"9530-GRMJG","No"
"6898-RBTLU","No"
"5481-NTDOH","No"
"0749-IRGQE","No"
"2380-DAMQP","No"
"1272-ILHFG","No"
"0164-XAIRP","No"
"5666-CYCYZ","No"
"4011-ARPHK","No"
"6365-HITVU","No"
"9488-FYQAU","No"
"3590-TCXTB","No"
"7957-RYHQD","Yes"
"2180-DXNEG","Yes"
"6500-JVEGC","No"
"5515-AKOAJ","Yes"
"5245-VDBUR","No"
"6230-BSUXY","Yes"
"2144-ESWKO","No"
"1241-FPMOF","No"
"9928-BZVLZ","No"
"4114-QMKVN","No"
"9003-CPATH","No"
"1754-GKYPY","No"
"5294-CDGWY","Yes"
"7956-XQWGU","No"
"1591-MQJTP","No"
"2369-FEVNO","No"
"9863-JZAIC","Yes"
"7471-MQPOS","No"
"5115-SQAAU","No"
"9845-QOMAD","No"
"7672-VFMXZ","No"
"9739-JLPQJ","No"
"9916-AYHTC","No"
"3855-ONCAR","No"
"0970-QXPXW","No"
"6120-RJKLU","No"
"9572-WUKSB","No"
"5893-KCLGT","No"
"0076-LVEPS","No"
"1596-OQSPS","No"
"9867-XOBQA","No"
"3090-HAWSU","Yes"
"9820-RMCQV","Yes"
"3174-RKMOW","No"
"1760-CAZHT","No"
"7839-QRKXN","Yes"
"8441-SHIPE","No"
"5204-QZXPU","Yes"
"1320-GVNHT","No"
"1047-RNXZV","No"
"3541-ZNUHK","No"
"8450-JOVAH","Yes"
"8725-JEDFD","No"
"8071-SBTRN","No"
"1113-IUJYX","Yes"
"6668-CNMFP","No"
"5626-MGTUK","No"
"5681-LLOEI","No"
"4323-OHFOW","No"
"2030-BTZRO","No"
"1116-DXXDF","No"
"9274-CNFMO","Yes"
"7758-XKCBS","Yes"
"0617-AQNWT","Yes"
"0270-THENM","No"
"2446-PLQVO","Yes"
"4707-MAXGU","No"
"2710-WYVXG","No"
"3005-NFMTA","Yes"
"6300-BWMJX","No"
"5389-FFVKB","Yes"
"7009-LGECI","No"
"5022-KVDQT","No"
"7976-CICYS","No"
"1036-GUDCL","No"
"7815-PDTHL","No"
"9173-IVZVP","No"
"3635-JBPSG","No"
"7964-ZRKKG","No"
"5868-YWPDW","Yes"
"6229-LSCKB","No"
"4078-SAYYN","Yes"
"5916-QEWPT","No"
"0531-XBKMM","No"
"8465-SBRXP","No"
"2408-PSJVE","No"
"9079-YEXQJ","Yes"
"9700-ZCLOT","No"
"8738-JOKAR","No"
"4534-WGCIR","No"
"1930-WNXSB","No"
"2685-SREOM","Yes"
"3508-CFVZL","No"
"6692-UDPJC","Yes"
"0657-DOGUM","No"
"1195-OIYEJ","Yes"
"3452-SRFEG","No"
"4070-OKWVH","No"
"6369-MCAKO","No"
"6341-AEVKX","No"
"4501-EQDRN","Yes"
"0682-USIXD","No"
"6976-BWGLQ","No"
"7384-GHBPI","Yes"
"7603-USHJS","Yes"
"7952-OBOYL","No"
"7470-DYNOE","No"
"7853-OETYL","No"
"1545-ACTAS","No"
"5876-HZVZM","Yes"
"1400-MMYXY","Yes"
"5126-RCXYW","No"
"3085-QUOZK","Yes"
"2363-BJLSL","No"
"1956-YIFGE","No"
"3926-CUQZX","Yes"
"2925-MXLSX","No"
"5820-PTRYM","No"
"6211-WHMYA","No"
"9945-PSVIP","No"
"9108-EJFJP","No"
"0530-IJVDB","No"
"2215-ZAFGX","No"
"8213-TAZPM","No"
"7142-HVGBG","Yes"
"1304-SEGFY","No"
"7242-EDTYC","No"
"8267-ZNYVZ","Yes"
"5136-GFPMB","No"
"2595-KIWPV","No"
"5243-SAOTC","No"
"9398-MMQTO","No"
"7619-PLRLP","No"
"6508-NJYRO","No"
"5306-BVTKJ","No"
"5570-PTWEH","Yes"
"2371-KFUOG","No"
"0463-ZSDNT","No"
"6502-MJQAE","Yes"
"6257-DTAYD","No"
"4616-ULAOA","No"
"7693-LCKZL","Yes"
"5996-EBTKM","No"
"2314-TNDJQ","No"
"2405-LBMUW","No"
"3454-JFUBC","No"
"0032-PGELS","Yes"
"9039-ZVJDC","No"
"6797-LNAQX","Yes"
"9013-AQORL","No"
"2750-BJLSB","No"
"3648-GZPHF","No"
"2075-RMJIK","No"
"9588-YRFHY","No"
"1564-NTYXF","Yes"
"5392-AKEMH","No"
"3914-FDRHP","No"
"4690-PKDQG","No"
"8155-IBNHG","Yes"
"9547-ITEFG","No"
"7789-CRUVC","No"
"6598-KELSS","No"
"8685-WHQPW","Yes"
"4745-LSPLO","Yes"
"8083-YTZES","Yes"
"7240-FQLHE","Yes"
"6664-FPDAC","Yes"
"0422-UXFAP","No"
"5130-YPIRV","No"
"2843-CQMEG","No"
"6439-PKTRR","No"
"5351-QESIO","No"
"0786-VSSUD","Yes"
"5568-DMXZS","No"
"8468-FZTOE","No"
"6633-SYEUS","No"
"6447-GORXK","No"
"3976-BWUCK","Yes"
"5981-ZVXOT","No"
"1389-WNUIB","No"
"0376-OIWME","No"
"0804-YGEQV","No"
"7164-BPTUT","No"
"4174-LPGTI","Yes"
"2523-EWWZL","No"
"2108-XWMPY","Yes"
"6304-IJFSQ","Yes"
"9586-JGQKH","No"
"4501-VCPFK","No"
"6075-SLNIL","No"
"0093-XWZFY","Yes"
"2274-XUATA","No"
"1980-KXVPM","Yes"
"7703-ZEKEF","Yes"
"0723-DRCLG","Yes"
"5482-NUPNA","Yes"
"1685-BQULA","No"
"9053-EJUNL","No"
"0666-UXTJO","No"
"1471-GIQKQ","No"
"4807-IZYOZ","No"
"1122-JWTJW","Yes"
"9710-NJERN","No"
"9837-FWLCH","No"
"1699-HPSBG","Yes"
"7203-OYKCT","No"
"7398-LXGYX","No"
"2823-LKABH","No"
"8775-CEBBJ","Yes"
"0550-DCXLH","No"
"0639-TSIQW","Yes"
"7750-EYXWZ","No"
"2569-WGERO","No"
"2234-XADUH","No"
"4801-JZAZL","No"
"8361-LTMKD","Yes"
